id,dbf_id,name,text,card_set,data_first_seen,set_release_date,type,card_class,classes,rarity,cost,attack,health,durability,armor,spell_school,races,mechanics,artist,legendary,n_balance_changes,is_reprint,n_printings,original_id,flavor
NEW1_036,1026,Commanding Shout,Your minions can't be reduced below 1 Health this turn. Draw a card.,EXPERT1,2013-01-13,,SPELL,WARRIOR,WARRIOR,RARE,2,0,0,0,0,NONE,,,Wayne Reynolds,False,3,False,2,NEW1_036,"""Shout! Shout! Let it all out!"" - Advice to warriors-in-training"
EX1_059,801,Crazed Alchemist,Battlecry: Swap the Attack and Health of a minion.,EXPERT1,2013-01-13,,MINION,NEUTRAL,NEUTRAL,RARE,2,2,2,0,0,NONE,UNDEAD,BATTLECRY,Tom Fleming,False,0,False,3,EX1_059,"""You'll love my new recipe!"" he says... especially if you're not happy with your current number of limbs."
EX1_603,285,Cruel Taskmaster,Battlecry: Deal 1 damage to a minion and give it +2 Attack.,EXPERT1,2013-01-13,,MINION,WARRIOR,WARRIOR,COMMON,2,2,3,0,0,NONE,,BATTLECRY,Phroilan Gardner,False,4,False,3,EX1_603,"""I'm going to need you to come in on Sunday."" - Cruel Taskmaster"
EX1_131,201,Defias Ringleader,Combo: Summon a 2/1 Defias Bandit.,EXPERT1,2013-01-13,,MINION,ROGUE,ROGUE,COMMON,2,3,2,0,0,NONE,,COMBO,Dany Orizio,False,3,False,3,EX1_131,"He stole the deed to town years ago, so technically the town is his. He just calls people Scrub to be mean."
EX1_596,1142,Demonfire,"Deal 2 damage to a minion. If it’s a friendly Demon, give it +2/+2 instead.",EXPERT1,2013-01-13,,SPELL,WARLOCK,WARLOCK,COMMON,2,0,0,0,0,FEL,,,Ben Wootten,False,2,False,2,EX1_596,Demonfire is like regular fire except for IT NEVER STOPS BURNING HELLLPPP
EX1_162,985,Dire Wolf Alpha,Adjacent minions have +1 Attack.,EXPERT1,2013-01-13,,MINION,NEUTRAL,NEUTRAL,COMMON,2,2,2,0,0,NONE,BEAST,AURA,John Dickenson,False,1,False,3,EX1_162,"We are pretty excited about the upcoming release of Dire Wolf Beta, just repost this sign for a chance at a key."
CS2_236,1361,Divine Spirit,Double a minion's Health.,LEGACY,2013-01-13,,SPELL,PRIEST,PRIEST,COMMON,2,0,0,0,0,HOLY,,,Jim Pavelec,False,0,False,2,CS2_236,Double the trouble. Double the fun!
NEW1_021,138,Doomsayer,"At the start of your turn, destroy ALL minions.",EXPERT1,2013-01-13,,MINION,NEUTRAL,NEUTRAL,EPIC,2,0,7,0,0,NONE,,,Alex Horley Orlandelli,False,2,False,3,NEW1_021,He's almost been right so many times. He was sure it was coming during the Cataclysm.
EX1_619,756,Equality,Change the Health of ALL minions to 1.,EXPERT1,2013-01-13,,SPELL,PALADIN,PALADIN,RARE,2,0,0,0,0,HOLY,,,Michal Ivan,False,3,False,3,EX1_619,We are all special unique snowflakes... with 1 Health.
EX1_124,904,Eviscerate,Deal 2 damage. Combo: Deal 4 damage instead.,EXPERT1,2013-01-13,,SPELL,ROGUE,ROGUE,COMMON,2,0,0,0,0,NONE,,COMBO,Ariel Olivetti,False,0,False,3,EX1_124,There is a high cost to Eviscerating your opponent. You might tweak your elbow! That really hurts!
EX1_610,585,Explosive Trap,"Secret: When your hero is attacked, deal 2 damage to all enemies.",EXPERT1,2013-01-13,,SPELL,HUNTER,HUNTER,COMMON,2,0,0,0,0,FIRE,,SECRET,Brandon Kitkouski,False,3,False,3,EX1_610,It traps your food AND cooks it for you!
NEW1_023,609,Faerie Dragon,Elusive,EXPERT1,2013-01-13,,MINION,NEUTRAL,NEUTRAL,COMMON,2,3,2,0,0,NONE,DRAGON,ELUSIVE,Samwise,False,2,False,3,NEW1_023,Adorable. Immune to Magic. Doesn't pee on the rug. The perfect pet!
EX1_129,667,Fan of Knives,Deal 1 damage to all enemy minions. Draw a card.,LEGACY,2013-01-13,,SPELL,ROGUE,ROGUE,FREE,2,0,0,0,0,NONE,,,Andrew Robinson,False,5,False,3,EX1_129,"I wouldn't say I LOVE knives, but I'm definitely a fan."
EX1_306,592,Felstalker,Battlecry: Discard a random card.,LEGACY,2013-01-13,,MINION,WARLOCK,WARLOCK,FREE,2,4,3,0,0,NONE,DEMON,BATTLECRY,Alex Horley Orlandelli,False,0,False,2,EX1_306,This puppy chews up cards instead of shoes.
CS2_106,401,Fiery War Axe,,LEGACY,2013-01-13,,WEAPON,WARRIOR,WARRIOR,FREE,2,3,2,0,0,NONE,,,Lucas Graciano,False,3,False,3,CS2_106,"During times of tranquility and harmony, this weapon was called by its less popular name, Chilly Peace Axe."
EX1_565,1008,Flametongue Totem,Adjacent minions have +2 Attack.,LEGACY,2013-01-13,,MINION,SHAMAN,SHAMAN,FREE,2,0,3,0,0,NONE,TOTEM,AURA,Jonathan Ryder,False,6,False,3,EX1_565,Totemsmiths like to use the rarest woods for their totems. There are even rumors of totems made of Ironbark Protectors.
EX1_611,519,Freezing Trap,"Secret: When an enemy minion attacks, return it to its owner's hand. It costs (2) more.",EXPERT1,2013-01-13,,SPELL,HUNTER,HUNTER,COMMON,2,0,0,0,0,FROST,,SECRET,Matt Gaser,False,3,False,3,EX1_611,"""Dang, that's cold."" - appropriate response to Freezing Trap, or a mean joke."
CS2_024,662,Frostbolt,Deal 3 damage to a character and Freeze it.,LEGACY,2013-01-13,,SPELL,MAGE,MAGE,FREE,2,0,0,0,0,FROST,,,Steve Ellis,False,3,False,3,CS2_024,"It is customary to yell ""Chill out!"" or ""Freeze!"" or ""Ice ice, baby!"" when you play this card."
CS2_121,41,Frostwolf Grunt,Taunt,LEGACY,2013-01-13,,MINION,NEUTRAL,NEUTRAL,FREE,2,2,2,0,0,NONE,,TAUNT,Richie Marella,False,0,False,2,CS2_121,Grunting is what his father did and his father before that. It's more than just a job.
CS2_105,1007,Heroic Strike,Give your hero +4 Attack this turn.,LEGACY,2013-01-13,,SPELL,WARRIOR,WARRIOR,FREE,2,0,0,0,0,NONE,,,Jonboy Meyers,False,1,False,2,CS2_105,"Really, if you're a hero, this is every strike."
CS2_089,291,Holy Light,Restore 8 Health to your hero.,LEGACY,2013-01-13,,SPELL,PALADIN,PALADIN,FREE,2,0,0,0,0,HOLY,,,Zoltan & Gabor,False,3,False,3,CS2_089,"If you are often bathed in Holy Light, you should consider wearing sunscreen."
NEW1_019,1073,Knife Juggler,"After you summon a minion, deal 1 damage to a random enemy.",EXPERT1,2013-01-13,,MINION,NEUTRAL,NEUTRAL,RARE,2,3,2,0,0,NONE,,,Matt Cavotta,False,5,False,2,NEW1_019,Ambitious Knife Jugglers sometimes graduate to Bomb Jugglers. They never last long enough to make it onto a card though.
CS2_142,672,Kobold Geomancer,Spell Damage +1,LEGACY,2013-01-13,,MINION,NEUTRAL,NEUTRAL,FREE,2,2,2,0,0,NONE,,SPELL_DAMAGE,Gabor Szikszai,False,2,False,3,CS2_142,"In the old days, Kobolds were the finest candle merchants in the land. Then they got pushed too far..."
EX1_341,797,Lightwell,"At the start of your turn, restore 3 Health to a damaged friendly character.",EXPERT1,2013-01-13,,MINION,PRIEST,PRIEST,RARE,2,0,5,0,0,NONE,,,Blizzard Entertainment,False,3,False,2,EX1_341,"It isn't clear if people ignore the Lightwell, or if it is just invisible."
EX1_096,251,Loot Hoarder,Deathrattle: Draw a card.,EXPERT1,2013-01-13,,MINION,NEUTRAL,NEUTRAL,COMMON,2,2,1,0,0,NONE,,DEATHRATTLE,Jim Nelson,False,0,False,3,EX1_096,Always roll need.
EX1_100,1135,Lorewalker Cho,"Whenever a player casts a spell, put a copy into the other player’s hand.",EXPERT1,2013-01-13,,MINION,NEUTRAL,NEUTRAL,LEGENDARY,2,0,4,0,0,NONE,,,Mark Zug,True,5,False,3,EX1_100,"Lorewalker Cho archives and shares tales from the land of Pandaria, but his favorite story is the one where Joey and Phoebe go on a road trip."
EX1_082,762,Mad Bomber,Battlecry: Deal 3 damage randomly split between all other characters.,EXPERT1,2013-01-13,,MINION,NEUTRAL,NEUTRAL,COMMON,2,3,2,0,0,NONE,,BATTLECRY,Mike Sass,False,0,False,3,EX1_082,"He's not really all that crazy, he is just not as careful with explosives as he should be."
EX1_055,12,Mana Addict,"Whenever you cast a spell, gain +2 Attack this turn.",EXPERT1,2013-01-13,,MINION,NEUTRAL,NEUTRAL,RARE,2,1,3,0,0,NONE,,,Hideaki Takamura,False,2,False,2,EX1_055,"She’s trying to kick the habit, but still takes some mana whenever she has a stressful day."
EX1_616,715,Mana Wraith,ALL minions cost (1) more.,EXPERT1,2013-01-13,,MINION,NEUTRAL,NEUTRAL,RARE,2,2,2,0,0,NONE,,AURA,Luca Zontini,False,2,False,2,EX1_616,"They come out at night to eat leftover mana crystals. ""Mmmmmm,"" they say."
CS2_009,213,Mark of the Wild,Give a minion Taunt and +2/+3. (+2 Attack/+3 Health),LEGACY,2013-01-13,,SPELL,DRUID,DRUID,FREE,2,0,0,0,0,NATURE,,,Brad Vancata,False,1,False,3,CS2_009,Not to be confused with Jim of the Wild.
NEW1_037,351,Master Swordsmith,"At the end of your turn, give another random friendly minion +1 Attack.",EXPERT1,2013-01-13,,MINION,NEUTRAL,NEUTRAL,RARE,2,1,3,0,0,NONE,,,E. M. Gist,False,2,False,2,NEW1_037,"He's currently trying to craft a ""flail-axe"", but all the other swordsmiths say it can't be done."
NEW1_029,855,Millhouse Manastorm,Battlecry: Enemy spells cost (0) next turn.,EXPERT1,2013-01-13,,MINION,NEUTRAL,NEUTRAL,LEGENDARY,2,4,4,0,0,NONE,,BATTLECRY,Jim Nelson,True,0,False,2,NEW1_029,"""I'm gonna light you up, sweetcheeks!"""
DS1_233,545,Mind Blast,Deal 5 damage to the enemy hero.,LEGACY,2013-01-13,,SPELL,PRIEST,PRIEST,COMMON,2,0,0,0,0,SHADOW,,,Dave Allsop,False,0,False,2,DS1_233,This spell blasts you directly in the MIND.
EX1_533,1091,Misdirection,"Secret: When an enemy attacks your hero, instead it attacks another random character.",EXPERT1,2013-01-13,,SPELL,HUNTER,HUNTER,RARE,2,0,0,0,0,NONE,,SECRET,Daren Bader,False,2,False,2,EX1_533,Sometimes it's as simple as putting on a fake mustache and pointing at someone else.
EX1_506,976,Murloc Tidehunter,Battlecry: Summon a 1/1 Murloc Scout.,LEGACY,2013-01-13,,MINION,NEUTRAL,NEUTRAL,FREE,2,2,1,0,0,NONE,MURLOC,BATTLECRY,Dan Scott,False,1,False,3,EX1_506,"""Death will rise, from the tides!"""
EX1_557,1147,Nat Pagle,"At the start of your turn, you have a 50% chance to draw an extra card.",EXPERT1,2013-01-13,,MINION,NEUTRAL,NEUTRAL,LEGENDARY,2,0,4,0,0,NONE,,,Steve Prescott,True,5,False,2,EX1_557,"Nat Pagle, Azeroth's premier fisherman! He invented the Auto-Angler 3000, the Extendo-Pole 3000, and the Lure-o-matic 2099 (still in testing)."
EX1_015,284,Novice Engineer,Battlecry: Draw a card.,LEGACY,2013-01-13,,MINION,NEUTRAL,NEUTRAL,FREE,2,1,1,0,0,NONE,,BATTLECRY,Karl Richardson,False,2,False,2,EX1_015,"""Half of this class will not graduate… since they'll have been turned to chickens."" - Tinkmaster Overspark, teaching Gizmos 101."
EX1_522,1133,Patient Assassin,Stealth Poisonous,EXPERT1,2013-01-13,,MINION,ROGUE,ROGUE,EPIC,2,1,2,0,0,NONE,,POISONOUS|STEALTH,Ben Olson,False,3,False,3,EX1_522,He’s not really that patient. It just takes a while for someone to walk by that he can actually reach.
EX1_076,37,Pint-Sized Summoner,The first minion you play each turn costs (1) less.,EXPERT1,2013-01-13,,MINION,NEUTRAL,NEUTRAL,RARE,2,2,2,0,0,NONE,,AURA,Ron Spears,False,2,False,2,EX1_076,She's quite jealous of the Gallon-Sized Summoner.
EX1_160,503,Power of the Wild,Choose One - Give your minions +1/+1; or Summon a 3/2 Panther.,EXPERT1,2013-01-13,,SPELL,DRUID,DRUID,COMMON,2,0,0,0,0,NONE,,CHOOSE_ONE,Steve Tappin,False,1,False,3,EX1_160,"Never look a panther in the eye. Or is it 'Always look a panther in the eye'? Well, it's one of those."
CS2_104,1108,Rampage,Give a damaged minion +3/+3.,EXPERT1,2013-01-13,,SPELL,WARRIOR,WARRIOR,COMMON,2,0,0,0,0,NONE,,,Jonboy Meyers,False,0,False,2,CS2_104,Minion get ANGRY. Minion SMASH!
CS2_120,1369,River Crocolisk,,LEGACY,2013-01-13,,MINION,NEUTRAL,NEUTRAL,FREE,2,2,3,0,0,NONE,BEAST,,Daren Bader,False,0,False,3,CS2_120,"Edward ""Lefty"" Smith tried to make luggage out of a river crocolisk once."
CS2_045,239,Rockbiter Weapon,Give a friendly character +3 Attack this turn.,LEGACY,2013-01-13,,SPELL,SHAMAN,SHAMAN,FREE,2,0,0,0,0,NATURE,,,Alex Horley Orlandelli,False,1,False,3,CS2_045,This would be real handy if your enemy is made of rock.
EX1_581,461,Sap,Return an enemy minion to your opponent's hand.,LEGACY,2013-01-13,,SPELL,ROGUE,ROGUE,FREE,2,0,0,0,0,NONE,,,Scott Altmann,False,2,False,3,EX1_581,Rogues love sappy movies.
EX1_531,1281,Scavenging Hyena,"Whenever a friendly Beast dies, gain +2/+1.",EXPERT1,2013-01-13,,MINION,HUNTER,HUNTER,COMMON,2,2,2,0,0,NONE,BEAST,,Jim Nelson,False,2,False,3,EX1_531,"Hyenas prefer the bones of kodos or windserpents, but they'll eat pretty much anything. Even Brussels sprouts."
EX1_622,1363,Shadow Word: Death,Destroy a minion with 5 or more Attack.,LEGACY,2013-01-13,,SPELL,PRIEST,PRIEST,FREE,2,0,0,0,0,SHADOW,,,Raymond Swanland,False,4,False,3,EX1_622,"If you miss, it leaves a lightning-bolt-shaped scar on your target."
CS2_234,1367,Shadow Word: Pain,Destroy a minion with 3 or less Attack.,LEGACY,2013-01-13,,SPELL,PRIEST,PRIEST,FREE,2,0,0,0,0,SHADOW,,,Raymond Swanland,False,1,False,3,CS2_234,"A step up from a spell cast by many beginning acolytes: ""Shadow Word: Annoy""."
EX1_625,1368,Shadowform,Your Hero Power becomes 'Deal 2 damage.',EXPERT1,2013-01-13,,SPELL,PRIEST,PRIEST,EPIC,2,0,0,0,0,SHADOW,,,Alex Horley Orlandelli,False,1,False,3,EX1_625,If a bright light shines on a priest in Shadowform… do they cast a shadow?
EX1_606,1023,Shield Block,Gain 5 Armor. Draw a card.,LEGACY,2013-01-13,,SPELL,WARRIOR,WARRIOR,FREE,2,0,0,0,0,NONE,,,Michael Komarck,False,1,False,3,EX1_606,Shields were invented because Face Block is USELESS.
EX1_278,573,Shiv,Deal 1 damage. Draw a card.,LEGACY,2013-01-13,,SPELL,ROGUE,ROGUE,FREE,2,0,0,0,0,NONE,,,Alex Garner,False,2,False,3,EX1_278,Rogues are experts at SHIV-al-ry.
EX1_554,455,Snake Trap,"Secret: When one of your minions is attacked, summon three 1/1 Snakes.",EXPERT1,2013-01-13,,SPELL,HUNTER,HUNTER,EPIC,2,0,0,0,0,NONE,,SECRET,Bernie Kang,False,0,False,3,EX1_554,Why did it have to be snakes?
EX1_609,814,Snipe,"Secret: After your opponent plays a minion, deal 6 damage to it.",EXPERT1,2013-01-13,,SPELL,HUNTER,HUNTER,COMMON,2,0,0,0,0,NONE,,SECRET,Lorenzo Minaca,False,4,False,3,EX1_609,A great sniper hits the spot. Just like a delicious flank of boar. Mmmmm.
EX1_608,614,Sorcerer's Apprentice,Your spells cost (1) less (but not less than 1).,EXPERT1,2013-01-13,,MINION,MAGE,MAGE,COMMON,2,3,2,0,0,NONE,,AURA,Alex Horley Orlandelli,False,4,False,2,EX1_608,"Apprentices are great for bossing around. ""Conjure me some mana buns! And a coffee! Make that a mana coffee!"""
CS2_237,1241,Starving Buzzard,"Whenever you summon a Beast, draw a card.",LEGACY,2013-01-13,,MINION,HUNTER,HUNTER,FREE,2,2,1,0,0,NONE,BEAST,,Bernie Kang,False,5,False,2,CS2_237,"If you feed him, he loses his whole identity."
EX1_247,960,Stormforged Axe,Overload: (1),EXPERT1,2013-01-13,,WEAPON,SHAMAN,SHAMAN,COMMON,2,2,3,0,0,NONE,,OVERLOAD,Nate Bowden,False,1,False,2,EX1_247,"Yo, that's a nice axe."
EX1_058,891,Sunfury Protector,Battlecry: Give adjacent minions Taunt.,EXPERT1,2013-01-13,,MINION,NEUTRAL,NEUTRAL,RARE,2,2,3,0,0,NONE,,BATTLECRY,James Ryman,False,2,False,3,EX1_058,"She carries a shield, but only so she can give it to someone she can stand behind."
EX1_339,30,Thoughtsteal,Copy 2 cards in your opponent's deck and add them to your hand.,EXPERT1,2013-01-13,,SPELL,PRIEST,PRIEST,COMMON,2,0,0,0,0,SHADOW,,,Alex Garner,False,2,False,2,EX1_339,"""What do you get when you cast Thoughtsteal on an Orc? Nothing!"" - Tauren joke"
CS2_013,1124,Wild Growth,Gain an empty Mana Crystal.,LEGACY,2013-01-13,,SPELL,DRUID,DRUID,FREE,2,0,0,0,0,NATURE,,,James Ryman,False,2,False,3,CS2_013,"Grow your own mana crystals with this Mana Crystal Growth Kit, only 39.99!"
NEW1_020,1014,Wild Pyromancer,"After you cast a spell, deal 1 damage to ALL minions.",EXPERT1,2013-01-13,,MINION,NEUTRAL,NEUTRAL,RARE,2,3,2,0,0,NONE,UNDEAD,,Alex Horley Orlandelli,False,2,False,3,NEW1_020,BOOM BABY BOOM! BAD IS GOOD! DOWN WITH GOVERNMENT!
CS2_039,51,Windfury,Give a minion Windfury.,LEGACY,2013-01-13,,SPELL,SHAMAN,SHAMAN,FREE,2,0,0,0,0,NATURE,,,Justin Sweet,False,0,False,3,CS2_039,"Windfury is like Earthfury and Firefury, but more light and airy."
EX1_154,836,Wrath,Choose One - Deal 3 damage to a minion; or 1 damage and draw a card.,EXPERT1,2013-01-13,,SPELL,DRUID,DRUID,COMMON,2,0,0,0,0,NATURE,,CHOOSE_ONE,Raymond Swanland,False,3,False,3,EX1_154,The talk around the Ratchet Inn is that this card is too good and should be a Legendary.
EX1_049,415,Youthful Brewmaster,Battlecry: Return a friendly minion from the battlefield to your hand.,EXPERT1,2013-01-13,,MINION,NEUTRAL,NEUTRAL,COMMON,2,3,2,0,0,NONE,,BATTLECRY,Wei Wang,False,0,False,3,EX1_049,His youthful enthusiasm doesn’t always equal excellence in his brews. Don’t drink the Mogu Stout!
EX1_007,1659,Acolyte of Pain,"Whenever this minion takes damage, draw a card.",EXPERT1,2013-01-13,,MINION,NEUTRAL,NEUTRAL,COMMON,3,1,4,0,0,NONE,,,Dave Kendall,False,2,False,4,EX1_007,"He trained when he was younger to be an acolyte of joy, but things didn’t work out like he thought they would."
EX1_006,1658,Alarm-o-Bot,"At the start of your turn, swap this minion with a random one in your hand.",EXPERT1,2013-01-13,,MINION,NEUTRAL,NEUTRAL,RARE,3,0,3,0,0,NONE,MECHANICAL,,Sean O’Daniels,False,3,False,2,EX1_006,WARNING. WARNING. WARNING.
EX1_382,1167,Aldor Peacekeeper,Battlecry: Change an enemy minion's Attack to 1.,EXPERT1,2013-01-13,,MINION,PALADIN,PALADIN,RARE,3,3,3,0,0,NONE,DRAENEI,BATTLECRY,Dany Orizio,False,1,False,3,EX1_382,The Aldor hate two things: the Scryers and smooth jazz.
NEW1_031,437,Animal Companion,Summon a random Beast Companion.,LEGACY,2013-01-13,,SPELL,HUNTER,HUNTER,FREE,3,0,0,0,0,NONE,,,Wei Wang,False,0,False,3,NEW1_031,"You could summon Misha, Leokk, or Huffer! Huffer is more trouble than he's worth."
EX1_089,466,Arcane Golem,Charge. Battlecry: Give your opponent a Mana Crystal.,EXPERT1,2013-01-13,,MINION,NEUTRAL,NEUTRAL,RARE,3,4,2,0,0,NONE,,BATTLECRY|CHARGE,Sedhayu Ardian,False,2,False,2,EX1_089,"Having Arcane golems at home really classes up the place, and as a bonus they are great conversation pieces."
CS2_023,555,Arcane Intellect,Draw 2 cards.,LEGACY,2013-01-13,,SPELL,MAGE,MAGE,FREE,3,0,0,0,0,ARCANE,,,Dave Berggren,False,0,False,3,CS2_023,Playing this card makes you SMARTER. And let's face it: we could all stand to be a little smarter.
EX1_590,755,Blood Knight,Battlecry: All minions lose Divine Shield. Gain +3/+3 for each Shield lost.,EXPERT1,2013-01-13,,MINION,NEUTRAL,NEUTRAL,EPIC,3,3,3,0,0,NONE,,BATTLECRY,Trent Kaniuga,False,0,False,2,EX1_590,"The Blood Knights get their holy powers from the Sunwell, which you should NOT bathe in."
CS2_103,344,Charge,Give a friendly minion +2 Attack and Charge.,LEGACY,2013-01-13,,SPELL,WARRIOR,WARRIOR,FREE,3,0,0,0,0,NONE,,,Alex Horley Orlandelli,False,4,False,2,CS2_103,"""Guys! Guys! Slow down!"" - some kind of non-warrior minion"
EX1_050,1016,Coldlight Oracle,Battlecry: Each player draws 2 cards.,EXPERT1,2013-01-13,,MINION,NEUTRAL,NEUTRAL,RARE,3,2,2,0,0,NONE,MURLOC,BATTLECRY,Steve Prescott,False,0,False,3,EX1_050,They can see the future. In that future both players draw more cards. Spoooky.
EX1_103,453,Coldlight Seer,Battlecry: Give your other Murlocs +2 Health.,EXPERT1,2013-01-13,,MINION,NEUTRAL,NEUTRAL,RARE,3,2,3,0,0,NONE,MURLOC,BATTLECRY,Arthur Gimaldinov,False,1,False,3,EX1_103,"The Coldlight murlocs reside in the darkest pits of the Abyssal Depths. So no, there's no getting away from murlocs."
EX1_275,430,Cone of Cold,"Freeze a minion and the minions next to it, and deal 1 damage to them.",EXPERT1,2013-01-13,,SPELL,MAGE,MAGE,COMMON,3,0,0,0,0,FROST,,,Leo Che,False,3,False,3,EX1_275,Magi of the Kirin Tor were casting Cubes of Cold for many years before Cones came into fashion some 90 years ago.
CS2_093,476,Consecration,Deal 2 damage to all enemies.,LEGACY,2013-01-13,,SPELL,PALADIN,PALADIN,FREE,3,0,0,0,0,HOLY,,,Vance Kovacs,False,3,False,3,CS2_093,"Consecrated ground glows with Holy energy. But it smells a little, too."
EX1_287,113,Counterspell,"Secret: When your opponent casts a spell, Counter it.",EXPERT1,2013-01-13,,SPELL,MAGE,MAGE,RARE,3,0,0,0,0,ARCANE,,SECRET,Jason Chan,False,2,False,3,EX1_287,What's the difference between a mage playing with Counterspell and a mage who isn't? The mage who isn't is getting Pyroblasted in the face.
EX1_582,175,Dalaran Mage,Spell Damage +1,LEGACY,2013-01-13,,MINION,NEUTRAL,NEUTRAL,FREE,3,1,4,0,0,NONE,,SPELL_DAMAGE,Jim Nelson,False,2,False,2,EX1_582,You don't see a lot of Dalaran warriors.
EX1_617,1093,Deadly Shot,Destroy a random enemy minion.,EXPERT1,2013-01-13,,SPELL,HUNTER,HUNTER,COMMON,3,0,0,0,0,NONE,,,Steven Prescott,False,0,False,3,EX1_617,"Our ballista operator is effective, but not picky."
EX1_102,979,Demolisher,"At the start of your turn, deal 2 damage to a random enemy.",EXPERT1,2013-01-13,,MINION,NEUTRAL,NEUTRAL,RARE,3,1,4,0,0,NONE,MECHANICAL,,Raymond Swanland,False,0,False,2,EX1_102,"Laying siege isn't fun for anyone. It's not even all that effective, now that everyone has a flying mount."
EX1_349,679,Divine Favor,Draw cards until you have as many in hand as your opponent.,EXPERT1,2013-01-13,,SPELL,PALADIN,PALADIN,RARE,3,0,0,0,0,HOLY,,,Lucas Graciano,False,2,False,2,EX1_349,"This is not just a favor, but a divine one, like helping someone move a couch with a fold out bed!"
CS2_061,919,Drain Life,Deal 2 damage. Restore 2 Health to your hero.,LEGACY,2013-01-13,,SPELL,WARLOCK,WARLOCK,FREE,3,0,0,0,0,SHADOW,,,Alex Horley Orlandelli,False,2,False,2,CS2_061,"""I've just sucked one year of your life away."""
EX1_536,1662,Eaglehorn Bow,"Whenever a friendly Secret is revealed, gain +1 Durability.",EXPERT1,2013-01-13,,WEAPON,HUNTER,HUNTER,RARE,3,3,2,0,0,NONE,,,Cyril Van Der Haegen,False,3,False,2,EX1_536,First Lesson: Put the pointy end in the other guy.
CS2_117,1651,Earthen Ring Farseer,Battlecry: Restore 3 Health.,EXPERT1,2013-01-13,,MINION,NEUTRAL,NEUTRAL,COMMON,3,3,3,0,0,NONE,,BATTLECRY,Alex Horley Orlandelli,False,2,False,3,CS2_117,"He can see really far, and he doesn't use a telescope like those filthy pirates."
